publish_date,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,article_sentiment_class,average_market_sentiment_class
2024-12-11 08:36:57,0.49283333333333335,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 08:36:58,0.46346666666666664,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 08:36:59,0.35525,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 08:38:55,0.3011333333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 08:40:55,0.2828,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 08:51:00,0.4191833333333333,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 08:53:43,-0.17435,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 08:53:56,-0.17435,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 08:57:12,0.46585,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:00:17,0.2590818181818181,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 09:02:53,0.0486444444444444,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 09:05:03,0.5443,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:05:05,0.45585,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:05:06,0.4625,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:05:11,0.48585,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:05:15,0.4909,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:10:49,0.44775,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:10:50,0.41525,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:10:51,0.5485,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:10:53,0.48585,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:10:54,0.4753,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:10:55,0.43585,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:11:02,0.43585,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:24:47,0.5371709150326797,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:26:00,-0.31845,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 09:27:40,0.0352652777777777,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 09:39:26,-0.231045238095238,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 09:44:40,0.478240909090909,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:55:00,0.4876969696969697,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 09:59:23,0.3324666666666667,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 10:00:00,-0.0966833333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 10:13:44,0.5673333333333334,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
