publish_date,ticker,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,Yesterday_Percent_Change,Next_Day_Percent_Change,article_sentiment_class,average_market_sentiment_class
2024-12-23,CHTR,0.16086515151515146,0.2269903385616901,0.0185477476293828,0.0,,,,0.16,1.26,Neutral,Neutral
2024-12-24,CHTR,0.42241111111111107,0.2440603883017684,0.014819785561153,0.0,,,11.853682225904132,1.26,1.26,Bullish,Neutral
2024-12-25,CHTR,0.40095,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,11.853682225904132,1.26,1.26,Bullish,Neutral
2025-01-19,CHTR,0.5140303030303031,0.24681418484696074,,0.0,0.27,0.11,11.853682225904132,1.26,,Bullish,Neutral
2024-12-10,CRM,0.4935684601113173,,,,,,,-0.72,0.38,Bullish,Bearish
2024-12-11,CRM,0.21796293944151085,0.3403905285027392,0.0189320473811481,,,,,0.38,0.85,Neutral,Neutral
2024-12-12,CRM,0.2506281057703471,0.24994048657494605,-0.0018045275794627,0.0,,,,0.85,-2.66,Neutral,Neutral
2024-12-13,CRM,0.1413320586820587,0.23223139006472132,0.0315663928399389,0.0,,,,-2.66,-2.66,Neutral,Neutral
2024-12-15,CRM,0.2630815909090909,0.22908463284650576,,0.0,,,,-2.66,1.84,Neutral,Neutral
2024-12-16,CRM,0.24172191034771678,0.22783247980388266,0.0119634301644616,0.0,,,,1.84,-1.66,Neutral,Neutral
2024-12-17,CRM,0.15584742965367965,0.20355994008951933,-0.0052532979039832,0.0,,,16.719562597458594,-1.66,-4.87,Neutral,Neutral
2024-12-18,CRM,0.2021565007215007,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,16.819101347693525,-4.87,-1.6,Neutral,Neutral
2024-12-19,CRM,0.17131818181818181,0.19318427002285335,-0.0279244836636686,0.0,0.0,0.0,16.819101347693525,-1.6,3.28,Neutral,Neutral
2024-12-20,CRM,0.3607111111111111,0.1993963168050451,-0.0006742623106127,0.0,0.0,0.0,16.819101347693525,3.28,3.28,Neutral,Neutral
2024-12-22,CRM,0.3084153499278499,0.22135236869060193,,0.0,0.0,0.0,16.819101347693525,3.28,0.2109090909090909,Neutral,Neutral
2024-12-23,CRM,0.16782295684113865,0.24894639044724692,0.0185477476293828,0.0,0.0,0.0,16.819101347693525,0.2109090909090909,0.42,Neutral,Neutral
2024-12-24,CRM,0.2020199209355459,0.2440603883017684,0.014819785561153,0.0,-0.68,0.0,18.263377038888464,0.42,0.42000000000000004,Neutral,Neutral
2024-12-25,CRM,0.3185154545454545,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,19.037249949191416,0.42000000000000004,-0.92,Neutral,Neutral
2024-12-26,CRM,0.4612577786796537,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,19.700592761476205,-0.92,-0.56,Bullish,Neutral
2024-12-27,CRM,0.5291523809523809,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,19.981271216200387,-0.56,-0.56,Bullish,Neutral
2024-12-29,CRM,0.28836272727272727,0.2614513060738932,,0.0,0.0,0.0,19.981271216200387,-0.56,0.68,Neutral,Neutral
2024-12-30,CRM,0.2634464285714286,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,19.981271216200387,0.68,-0.58,Neutral,Neutral
2024-12-31,CRM,0.31128721670486376,0.20664126526572696,-0.0101564092002462,0.0,0.04,0.0,22.29261820326593,-0.58,-0.58,Neutral,Neutral
2025-01-01,CRM,0.2546416666666666,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,22.633326354200943,-0.58,-1.68,Neutral,Neutral
2025-01-02,CRM,0.48021111111111114,0.21351521432739395,-0.0064892569624833,-25.0,0.0,0.0,22.633326354200943,-1.68,-1.68,Bullish,Neutral
2025-01-05,CRM,0.1940026418026418,0.2305661710061703,,0.0,0.0,0.0,22.633326354200943,-1.68,-1.04,Neutral,Neutral
2025-01-06,CRM,0.23068047138047135,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,22.633326354200943,-1.04,-1.69,Neutral,Neutral
2025-01-07,CRM,0.19120315205627705,0.19405426126522585,-0.0187327601801066,0.0,-0.67,-0.61,24.60337808182463,-1.69,-0.26,Neutral,Neutral
2025-01-08,CRM,0.4815738095238095,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,25.41162711968732,-0.26,-0.26,Bullish,Neutral
2025-01-09,CRM,0.21955000000000002,0.19071427124319207,-0.0308004912370782,0.0,0.0,0.0,25.41162711968732,-0.26,-0.26,Neutral,Neutral
2025-01-12,CRM,0.28228818181818177,0.25423639381832813,,0.0,0.0,0.0,25.41162711968732,-0.26,1.42,Neutral,Neutral
2025-01-13,CRM,0.20526088900206546,0.22319171892532313,-0.0103390149376735,0.0,0.0,0.0,27.6948625928376,1.42,-0.45,Neutral,Neutral
2025-01-14,CRM,0.3582409155328798,0.17053678110015075,0.0029832822112098,0.0,0.0,0.0,26.159912605056075,-0.45,-2.64,Neutral,Neutral
2025-01-15,CRM,0.32985,0.18675533507439285,0.0267015595290222,0.0,0.0,0.0,25.950423440687388,-2.64,-2.64,Neutral,Neutral
2025-01-19,CRM,0.13100555555555554,0.22728933850245825,,0.0,0.71,0.61,25.950423440687388,-2.64,-1.27,Neutral,Neutral
2025-01-20,CRM,0.26636283670033667,0.20902464708031734,0.0161447326564081,0.0,0.0,0.0,26.262462735143732,-1.27,-0.78,Neutral,Neutral
2025-01-21,CRM,0.3219499999999999,0.18012387570653665,0.0092275252387577,33.33,0.0,0.0,26.324870594035,-0.78,,Neutral,Neutral
2024-12-11,GLW,0.6619111111111111,,0.0189320473811481,,,,,-2.16,2.21,Bullish,Bearish
2024-12-12,GLW,0.44764217687074825,0.24994048657494605,-0.0018045275794627,0.0,,,,2.21,-1.23,Bullish,Neutral
2024-12-13,GLW,-0.0451,0.23223139006472132,0.0315663928399389,0.0,,,,-1.23,-0.5,Neutral,Neutral
2024-12-17,GLW,0.2145958333333333,0.20481209313214244,-0.0052532979039832,0.0,,,,-0.5,0.47,Neutral,Neutral
2024-12-23,GLW,0.50405,0.21366864742526126,0.0185477476293828,0.0,0.0,0.0,,0.47,1.16,Bullish,Neutral
2024-12-24,GLW,0.6157583333333334,0.2440603883017684,0.014819785561153,0.0,0.0,0.0,13.6,1.16,1.17,Bullish,Neutral
2025-01-06,GLW,0.2966833333333333,0.21754505757098896,0.0221002380160894,0.0,0.0,0.0,13.6,1.17,1.17,Neutral,Neutral
2025-01-12,GLW,0.4717,0.23499396233142078,,0.0,0.0,0.0,13.6,1.17,,Bullish,Neutral
2024-12-11,GME,0.2392837752525252,,0.0189320473811481,,,,,4.4,-0.52,Neutral,Bearish
2024-12-12,GME,0.17925,0.24994048657494605,-0.0018045275794627,0.0,,,,-0.52,-2.47,Neutral,Neutral
2024-12-13,GME,0.3329499999999999,0.23223139006472132,0.0315663928399389,0.0,,,,-2.47,6.28,Neutral,Neutral
2024-12-16,GME,0.38862068903318897,0.2321212242386334,0.0119634301644616,0.0,,,,6.28,5.48,Neutral,Neutral
2024-12-17,GME,0.61625,0.20355994008951933,-0.0052532979039832,0.0,,,-68.01023672424824,5.48,-0.53,Bullish,Neutral
2024-12-19,GME,0.2696148809523809,0.18957250011945723,-0.027924483663668603,0.0,0.0,0.0,-68.01023672424824,-0.53,3.6199999999999997,Neutral,Neutral
2024-12-23,GME,0.1316267673623883,0.2269903385616901,0.0185477476293828,0.0,0.0,0.0,-68.01023672424824,3.6199999999999997,0.45,Neutral,Neutral
2024-12-24,GME,0.2829722222222222,0.2440603883017684,0.014819785561153,0.0,0.0,0.0,-67.8663106353012,0.45,0.45,Neutral,Neutral
2024-12-25,GME,0.4003666666666667,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,-67.88696210661529,0.45,1.13,Bullish,Neutral
2024-12-26,GME,0.430432215007215,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,-69.29030054583349,1.13,-0.59,Bullish,Neutral
2024-12-27,GME,0.4686142857142857,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,-69.66939642098878,-0.59,0.66,Bullish,Neutral
2024-12-30,GME,0.47937658402203853,0.23474474158441744,-0.0119543892514454,0.0,0.0,0.0,-69.66939642098878,0.66,-2.25,Bullish,Neutral
2024-12-31,GME,0.31505833333333333,0.20664126526572696,-0.0101564092002462,0.0,0.0,0.0,-68.62596520063292,-2.25,-2.25,Neutral,Neutral
2025-01-01,GME,0.2,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,-68.66883269469972,-2.25,-3.71,Neutral,Neutral
2025-01-02,GME,0.125,0.21351521432739395,-0.0064892569624833,0.0,0.0,0.0,-68.66883269469972,-3.71,1.74,Neutral,Neutral
2025-01-07,GME,0.2,0.22207203740501597,-0.0187327601801066,0.0,0.0,0.0,-69.73017477797083,1.74,1.74,Neutral,Neutral
2025-01-12,GME,0.0758,0.23099239919071146,,0.0,0.0,0.0,-69.73017477797083,1.74,-1.84,Neutral,Neutral
2025-01-13,GME,0.2,0.22319171892532313,-0.0103390149376735,0.0,0.0,0.0,-67.96925048046124,-1.84,-10.81,Neutral,Neutral
2025-01-14,GME,0.3004712121212121,0.17053678110015075,0.0029832822112098,0.0,0.0,0.0,-67.96925048046124,-10.81,-0.36,Neutral,Neutral
2025-01-20,GME,0.13413712121212124,0.16849064365225194,0.0161447326564081,0.0,0.0,0.0,-67.96925048046124,-0.36,,Neutral,Neutral
2024-12-11,GOOGL,0.4192396103896104,,0.0189320473811481,,,,,5.42,-1.54,Bullish,Bearish
2024-12-12,GOOGL,0.240634883882239,0.24994048657494605,-0.0018045275794627,0.0,,,,-1.54,-0.69,Neutral,Neutral
2024-12-13,GOOGL,0.33783708081717534,0.23223139006472132,0.0315663928399389,0.0,,,,-0.69,-0.69,Neutral,Neutral
2024-12-15,GOOGL,0.35606674218037854,0.22908463284650576,,0.0,,,,-0.69,1.96,Neutral,Neutral
2024-12-16,GOOGL,0.3550624921226525,0.22783247980388266,0.011963430164461601,0.0,,,,1.96,-0.81,Neutral,Neutral
2024-12-17,GOOGL,0.3721987713675214,0.20355994008951933,-0.0052532979039832004,0.0,,,7.34312794118566,-0.81,-3.49,Neutral,Neutral
2024-12-18,GOOGL,0.3886167584940312,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,7.746514834295044,-3.49,-1.63,Neutral,Neutral
2024-12-19,GOOGL,0.34564731515570674,0.19318427002285335,-0.0279244836636686,0.0,0.0,0.0,7.746514834295043,-1.63,3.03,Neutral,Neutral
2024-12-20,GOOGL,0.5067053391053391,0.1993963168050451,-0.0006742623106127001,0.0,0.0,0.0,7.746514834295044,3.03,3.03,Bullish,Neutral
2024-12-22,GOOGL,0.3329727381781749,0.22135236869060196,,0.0,0.0,0.0,7.746514834295044,3.03,1.04,Neutral,Neutral
2024-12-23,GOOGL,0.242836311814288,0.24894639044724698,0.0185477476293828,0.0,0.0,0.0,7.746514834295043,1.04,0.63,Neutral,Neutral
2024-12-24,GOOGL,0.25066541495976585,0.2440603883017684,0.014819785561153,0.0,0.0,0.47000000000000003,8.285985094191366,0.63,0.65,Neutral,Neutral
2024-12-25,GOOGL,0.20587649582560297,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,8.10259548212737,0.65,0.23,Neutral,Neutral
2024-12-26,GOOGL,0.39816231962481957,0.27469236313293593,0.0065961535871062,0.0,0.03,0.0,8.218982571670686,0.23,-1.16,Neutral,Neutral
2024-12-27,GOOGL,0.40971708553791886,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,8.384458077709613,-1.16,-1.16,Bullish,Neutral
2024-12-29,GOOGL,0.3832776540919398,0.2614513060738932,,0.0,0.0,0.0,8.384458077709613,-1.16,0.91,Neutral,Neutral
2024-12-30,GOOGL,0.33978196127624605,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,8.384458077709613,0.91,-0.92,Neutral,Neutral
2024-12-31,GOOGL,0.33885833333333326,0.20664126526572696,-0.0101564092002462,0.0,0.0,0.0,11.146062703156122,-0.92,-0.64,Neutral,Neutral
2025-01-02,GOOGL,0.7213833333333334,0.223217446693878,-0.0064892569624833,0.0,0.0,0.0,11.146062703156124,-0.64,-0.64,Bullish,Neutral
2025-01-05,GOOGL,0.43883611111111115,0.2305661710061703,,0.0,0.0,0.0,11.146062703156122,-0.64,1.52,Bullish,Neutral
2025-01-06,GOOGL,0.32088409090909087,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,11.146062703156122,1.52,-0.82,Neutral,Neutral
2025-01-07,GOOGL,0.40382777777777784,0.19405426126522585,-0.0187327601801066,0.0,-1.08,0.0,9.259870631555808,-0.82,0.71,Bullish,Neutral
2025-01-08,GOOGL,0.0,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,8.445444779784127,0.71,0.71,Neutral,Neutral
2025-01-12,GOOGL,0.20509444444444444,0.2084099776817703,,0.0,0.0,0.0,8.445444779784127,0.71,0.43,Neutral,Neutral
2025-01-13,GOOGL,0.08970833333333332,0.22319171892532313,-0.0103390149376735,0.0,0.0,1.42,12.919576852075542,0.43,-0.82,Neutral,Neutral
2025-01-14,GOOGL,0.1889333333333333,0.17053678110015075,0.0029832822112098,0.0,0.01,0.0,12.55955185592378,-0.82,-0.82,Neutral,Neutral
2025-01-19,GOOGL,0.43182499298540966,0.207156228034627,,0.0,-0.54,0.0,12.55955185592378,-0.82,-0.27,Bullish,Neutral
2025-01-20,GOOGL,0.4722087121212121,0.20902464708031734,0.0161447326564081,0.0,0.0,0.0,9.693877551020408,-0.27,,Bullish,Neutral
2024-12-11,GSAT,0.45585,,0.0189320473811481,,,,,-7.11,-9.91,Bullish,Bearish
2024-12-12,GSAT,0.37481481481481477,0.24994048657494605,-0.0018045275794627,0.0,,,,-9.91,-9.91,Neutral,Neutral
2024-12-15,GSAT,0.4907166666666666,0.22794264562997055,,0.0,,,,-9.91,-1.52,Bullish,Neutral
2024-12-16,GSAT,0.020162499999999993,0.22783247980388266,0.0119634301644616,0.0,,,,-1.52,-1.05,Neutral,Neutral
2024-12-19,GSAT,0.26747777777777776,0.2168816312259482,-0.0279244836636686,0.0,,,,-1.05,-1.05,Neutral,Neutral
2024-12-22,GSAT,0.26335,0.22485024314144295,,0.0,,,,-1.05,-2.53,Neutral,Neutral
2024-12-23,GSAT,0.2619015873015873,0.24894639044724695,0.0185477476293828,0.0,,,,-2.53,0.0,Neutral,Neutral
2024-12-24,GSAT,-0.03433888888888893,0.2440603883017684,0.014819785561153,0.0,,,103.82198680999119,0.0,7.58,Neutral,Neutral
2024-12-26,GSAT,0.41583333333333333,0.27024043938534276,0.0065961535871062,0.0,0.0,0.0,103.30663911134073,7.58,7.580000000000001,Bullish,Neutral
2024-12-29,GSAT,0.3152944444444444,0.2888993654214038,,0.0,0.0,0.0,102.53164556962024,7.580000000000001,2.36,Neutral,Neutral
2024-12-30,GSAT,0.196125,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,102.53164556962024,2.36,-6.760000000000001,Neutral,Neutral
2024-12-31,GSAT,0.19520555555555552,0.20664126526572696,-0.0101564092002462,0.0,0.0,0.0,89.46570061925449,-6.760000000000001,-6.76,Neutral,Neutral
2025-01-05,GSAT,0.16267380952380953,0.1996922410145329,,0.0,0.0,0.0,91.38755980861244,-6.76,-3.1,Neutral,Neutral
2025-01-06,GSAT,0.15032222222222222,0.2025483948663802,0.0221002380160894,0.0,0.0,0.0,91.38755980861244,-3.1,-2.15,Neutral,Neutral
2025-01-14,GSAT,0.45585,0.1823390245062484,0.0029832822112098,0.0,0.0,0.0,118.61507350931846,-2.15,,Bullish,Neutral
2024-12-11,HAL,0.16584188631102695,,0.0189320473811481,,,,,-0.17,-0.69,Neutral,Bearish
2024-12-12,HAL,0.33677693722943725,0.24994048657494605,-0.0018045275794626998,0.0,,,,-0.69,-0.59,Neutral,Neutral
2024-12-13,HAL,0.2882667297979798,0.23223139006472132,0.0315663928399389,0.0,,,,-0.59,-0.59,Neutral,Neutral
2024-12-15,HAL,-0.0003550000000000053,0.22908463284650576,,0.0,,,,-0.59,-2.11,Neutral,Neutral
2024-12-16,HAL,0.0991326433982684,0.22783247980388266,0.0119634301644616,0.0,,,,-2.11,-1.09,Neutral,Neutral
2024-12-17,HAL,0.1476506313131313,0.20355994008951933,-0.0052532979039832004,0.0,,,35.983072863276135,-1.09,-3.36,Neutral,Neutral
2024-12-18,HAL,0.3973621212121212,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,36.02941176470589,-3.36,-2.97,Neutral,Neutral
2024-12-19,HAL,0.11602100168350168,0.19318427002285335,-0.0279244836636686,0.0,0.0,0.0,36.02941176470589,-2.97,-2.97,Neutral,Neutral
2024-12-22,HAL,-0.17784999999999998,0.22485024314144295,,0.0,0.0,0.0,36.02941176470589,-2.97,1.16,Neutral,Neutral
2024-12-23,HAL,0.14253830086580083,0.24894639044724695,0.0185477476293828,0.0,0.0,0.0,36.02941176470589,1.16,2.01,Neutral,Neutral
2024-12-24,HAL,0.4409572691197691,0.2440603883017684,0.014819785561153,0.0,-3.33,-2.7000000000000006,34.44504105666112,2.01,2.01,Bullish,Neutral
2024-12-25,HAL,0.4810472011784512,0.24148621448363589,0.0129761562552765,0.0,0.0,0.0,34.12816691505216,2.01,0.07,Bullish,Neutral
2024-12-26,HAL,0.2406830808080808,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,34.29499299330471,0.07,0.19,Neutral,Neutral
2024-12-27,HAL,-0.0666666666666666,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,34.32835820895522,0.19,0.19,Neutral,Neutral
2024-12-29,HAL,0.17111666666666667,0.2614513060738932,,0.0,0.0,0.0,34.32835820895522,0.19,0.6,Neutral,Neutral
2024-12-30,HAL,0.036486507314524554,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,34.32835820895522,0.6,0.44000000000000006,Neutral,Neutral
2024-12-31,HAL,0.12706393939393937,0.20664126526572696,-0.0101564092002462,0.0,0.0,0.0,32.19788613113192,0.44000000000000006,0.44,Neutral,Neutral
2025-01-01,HAL,0.09981666666666666,0.18264128433575655,-0.0095293281977012,0.0,0.0,0.0,32.40161824200073,0.44,-0.32,Neutral,Neutral
2025-01-02,HAL,0.36284999999999995,0.21351521432739395,-0.0064892569624833,0.0,0.0,0.0,32.40161824200073,-0.32,-0.32,Neutral,Neutral
2025-01-05,HAL,-0.034501683501683485,0.23056617100617027,,0.0,0.0,0.0,32.40161824200073,-0.32,-0.04,Neutral,Neutral
2025-01-06,HAL,0.24005941558441557,0.20254839486638018,0.0221002380160894,0.0,0.0,0.0,32.40161824200073,-0.04,-0.18,Neutral,Neutral
2025-01-07,HAL,0.09270085858585857,0.19405426126522585,-0.0187327601801066,0.0,0.0,0.0,29.564818857882976,-0.18,-1.57,Neutral,Neutral
2025-01-08,HAL,0.24357499999999996,0.16747027661557534,-0.0180455688098005,0.0,0.0,0.0,28.27365045430251,-1.57,-1.57,Neutral,Neutral
2025-01-12,HAL,0.11086699134199132,0.2084099776817703,,0.0,-1.09,0.0,28.27365045430251,-1.57,2.47,Neutral,Neutral
2025-01-13,HAL,0.13241696061140504,0.22319171892532313,-0.0103390149376735,0.0,0.0,0.0,29.310428768883735,2.47,1.81,Neutral,Neutral
2025-01-14,HAL,0.012150856524427956,0.17053678110015075,0.0029832822112098,0.0,0.0,0.0,28.001315346484454,1.81,1.69,Neutral,Neutral
2025-01-15,HAL,0.12163214285714284,0.18675533507439285,0.0267015595290222,0.0,0.0,0.0,27.659574468085108,1.69,1.69,Neutral,Neutral
2025-01-19,HAL,0.22563168044077136,0.22728933850245825,,0.0,0.0,0.0,27.659574468085108,1.69,1.74,Neutral,Neutral
2025-01-20,HAL,0.19847367424242424,0.20902464708031737,0.0161447326564081,0.0,0.0,0.0,20.401337792642146,1.74,-2.22,Neutral,Neutral
2025-01-21,HAL,0.49895,0.18012387570653665,0.0092275252387577,0.0,1.1,0.0,20.401337792642146,-2.22,-1.79,Bullish,Neutral
2025-01-22,HAL,0.1180166666666666,0.15274587153409266,0.029179122257965,0.0,-1.05,0.0,27.3434736469756,-1.79,,Neutral,Neutral
2024-12-11,LMT,0.17088120748299315,,0.0189320473811481,,,,,-1.86,-0.68,Neutral,Bearish
2024-12-12,LMT,0.26425964205547536,0.24994048657494605,-0.0018045275794627,0.0,,,,-0.68,-0.19,Neutral,Neutral
2024-12-13,LMT,0.38001041666666663,0.23223139006472132,0.0315663928399389,0.0,,,,-0.19,-0.19,Neutral,Neutral
2024-12-15,LMT,0.1579999999999999,0.22908463284650576,,0.0,,,,-0.19,-0.64,Neutral,Neutral
2024-12-16,LMT,0.30040147392290245,0.22783247980388266,0.0119634301644616,0.0,,,,-0.64,0.32,Neutral,Neutral
2024-12-17,LMT,0.39444581751581753,0.20355994008951933,-0.0052532979039832,0.0,,,,0.32,-1.34,Neutral,Neutral
2024-12-18,LMT,0.5287781144781144,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,,-1.34,-0.07,Bullish,Neutral
2024-12-19,LMT,0.28814339826839824,0.19318427002285332,-0.027924483663668603,0.0,0.0,0.0,,-0.07,2.0,Neutral,Neutral
2024-12-20,LMT,-0.0898841269841269,0.19939631680504508,-0.0006742623106127,0.0,0.0,0.0,,2.0,2.0,Neutral,Neutral
2024-12-22,LMT,0.49137205387205385,0.22135236869060193,,0.0,0.0,0.0,,2.0,-0.19,Bullish,Neutral
2024-12-23,LMT,0.12636765545060996,0.24894639044724695,0.0185477476293828,0.0,0.0,0.0,,-0.19,0.43,Neutral,Neutral
2024-12-24,LMT,0.30622101284958425,0.2440603883017684,0.014819785561153,0.0,0.0,-1.67,21.024081636739744,0.43,0.41,Neutral,Neutral
2024-12-26,LMT,0.15906111111111113,0.27024043938534276,0.0065961535871062,0.0,0.0,0.0,20.272990994021086,0.41,0.12,Neutral,Neutral
2024-12-27,LMT,0.5002071428571429,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,19.88140492865225,0.12,0.12,Bullish,Neutral
2024-12-29,LMT,0.6480652777777778,0.2614513060738932,,0.0,0.0,0.0,19.88140492865225,0.12,-0.54,Bullish,Neutral
2024-12-30,LMT,0.5370737560793116,0.24764557831868905,-0.0119543892514454,0.0,0.0,0.0,19.88140492865225,-0.54,-0.76,Bullish,Neutral
2025-01-02,LMT,0.3592,0.23751519525736436,-0.0064892569624833,0.0,0.0,0.0,19.88140492865225,-0.76,-0.7600000000000001,Neutral,Neutral
2025-01-05,LMT,0.40982777777777774,0.23056617100617027,,0.0,0.0,0.0,19.88140492865225,-0.7600000000000001,-2.66,Bullish,Neutral
2025-01-06,LMT,0.21802222222222223,0.20254839486638018,0.0221002380160894,0.0,0.0,0.0,19.88140492865225,-2.66,-0.38000000000000006,Neutral,Neutral
2025-01-07,LMT,0.117104081632653,0.19405426126522585,-0.0187327601801066,0.0,-1.79,-4.41,19.888110368867277,-0.38000000000000006,0.01,Neutral,Neutral
2025-01-10,LMT,-0.0256944444444444,0.17202906586112884,-0.0052953116608218,0.0,0.0,0.0,19.891463088974792,0.01,0.01,Neutral,Neutral
2025-01-12,LMT,0.43942222222222216,0.2129687669273238,,0.0,0.0,-2.66,19.891463088974792,0.01,-0.78,Bullish,Neutral
2025-01-15,LMT,0.1211333333333333,0.23941027289956524,0.0267015595290222,0.0,1.06,0.64,14.597402597402596,-0.78,1.05,Neutral,Neutral
2025-01-16,LMT,0.14626363636363637,0.27304868656932585,0.005515203390731899,0.0,0.0,0.0,14.597402597402597,1.05,0.57,Neutral,Neutral
2025-01-20,LMT,0.4837902597402597,0.2547839951471849,0.0161447326564081,0.0,0.0,-1.36,10.94795235764399,0.57,-0.77,Bullish,Neutral
2025-01-22,LMT,0.494940909090909,0.1429810585254983,0.029179122257965,0.0,0.0,-0.74,8.431557599244996,-0.77,,Bullish,Neutral
2024-12-24,LX,0.4086333333333333,,0.014819785561153,,,,,,,Bullish,Bearish
2024-12-29,LX,0.47181666666666666,0.25569321677210377,,,,,,,-2.48,Bullish,Neutral
2024-12-30,LX,-0.05654444444444451,0.24764557831868905,-0.0119543892514454,,,,,-2.48,-2.52,Neutral,Neutral
2024-12-31,LX,0.3582000000000001,0.20664126526572696,-0.0101564092002462,,,,-21.566136348987783,-2.52,-2.52,Neutral,Neutral
2025-01-01,LX,0.08926666666666666,0.18264128433575655,-0.0095293281977012,,0.0,0.0,-21.18668965517241,-2.52,-2.52,Neutral,Neutral
2025-01-05,LX,0.3955939393939394,0.18999000864804885,,,0.0,0.0,-21.18668965517241,-2.52,-5.31,Neutral,Neutral
2025-01-06,LX,0.32978772727272726,0.2025483948663802,0.0221002380160894,,0.0,0.0,-21.18668965517241,-5.31,-0.51,Neutral,Neutral
2025-01-07,LX,0.36131767676767673,0.19405426126522585,-0.0187327601801066,,0.0,-0.36999999999999994,-20.865364031277142,-0.51,-2.59,Neutral,Neutral
2025-01-10,LX,0.25,0.17202906586112884,-0.0052953116608218,,0.0,0.0,-20.865364031277142,-2.59,-2.59,Neutral,Neutral
2025-01-12,LX,0.50485,0.2129687669273238,,,0.0,-0.1,-20.865364031277142,-2.59,5.36,Bullish,Neutral
2025-01-13,LX,0.07334166666666664,0.22319171892532313,-0.0103390149376735,,0.0,0.01,-22.942889077053348,5.36,5.36,Neutral,Neutral
2025-01-19,LX,0.02,0.21107078452821615,,,0.0,0.1,-22.942889077053348,5.36,7.1,Neutral,Neutral
2025-01-20,LX,0.0045454545454545,0.20902464708031734,0.0161447326564081,,0.0,0.14,-22.942889077053348,7.1,,Neutral,Neutral
2024-12-12,META,0.15446785499963603,,-0.0018045275794627,,,,,-0.0788034188034188,-1.1,Neutral,Bearish
2024-12-13,META,0.1463402008530685,0.23223139006472132,0.0315663928399389,0.0,,,,-1.1,-1.1,Neutral,Neutral
2024-12-15,META,0.1722780307585232,0.22908463284650576,,0.0,,,,-1.1,-0.91,Neutral,Neutral
2024-12-16,META,0.1691239131712143,0.22783247980388266,0.011963430164461601,0.0,,,,-0.91,-1.07,Neutral,Neutral
2024-12-17,META,0.12271494329956974,0.20355994008951933,-0.0052532979039832,0.0,,,5.54097412602329,-1.07,-3.772857142857143,Neutral,Neutral
2024-12-18,META,0.21356663683201585,0.17986257888642448,-0.015814118169871,0.0,0.0,0.0,5.740668991347014,-3.772857142857143,-2.43,Neutral,Neutral
2024-12-19,META,0.1914822856199987,0.19318427002285335,-0.0279244836636686,0.0,0.0,0.0,5.740668991347014,-2.43,-0.7,Neutral,Neutral
2024-12-20,META,0.10040896035181747,0.1993963168050451,-0.0006742623106127,0.0,0.0,0.0,5.740668991347014,-0.7,-0.7,Neutral,Neutral
2024-12-22,META,0.17431722409534908,0.22135236869060193,,0.0,0.0,0.0,5.740668991347014,-0.7,1.6600000000000001,Neutral,Neutral
2024-12-23,META,0.24876150400309277,0.24894639044724695,0.0185477476293828,0.0,0.0,0.0,5.740668991347014,1.6600000000000001,0.84,Neutral,Neutral
2024-12-24,META,0.19810844204594202,0.2440603883017684,0.014819785561153,0.0,0.0,0.76,7.76663755340978,0.84,0.83,Neutral,Neutral
2024-12-25,META,0.22502880892255891,0.24148621448363589,0.012976156255276502,0.0,0.0,0.0,8.597285067873303,0.83,-0.3125,Neutral,Neutral
2024-12-26,META,0.21682377087198515,0.27469236313293593,0.0065961535871062,0.0,0.0,0.0,9.303379238848411,-0.3125,0.07,Neutral,Neutral
2024-12-27,META,0.20273890454049187,0.2759985286871322,-0.0124750321692228,0.0,0.0,0.0,9.38924339106654,0.07,0.078,Neutral,Neutral
2024-12-29,META,0.15431298327187218,0.2614513060738932,,0.0,0.0,0.0,9.38924339106654,0.078,0.39075,Neutral,Neutral
