publish_date,ticker,publisher,article_sentiment,article_sentiment_class,daily_avg_ticker_sentiment,daily_ticker_sentiment_class,average_market_sentiment,average_market_sentiment_class,average_market_percent_change,RatingScore,RatingScore_Category,RatingScoreStatus,analyst_score,AnalystScoreStatus,PriceChangeStatus,target_score,ValuationStatus,Close,Daily_Percent_Difference,Next_Day_Percent_Change
2024-12-17 08:43:05,AAPL,ETF Daily News,0.5408499999999999,Bullish,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-0.9430224264997208,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 08:58:42,AAPL,Investor's Business Daily,0.0559666666666666,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-0.9164043593611368,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 09:39:42,AAPL,Investor's Business Daily,0.0559666666666666,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.1232399936718886,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 10:56:42,AAPL,Investor's Business Daily,0.0559666666666666,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.1125627786895225,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 12:39:42,AAPL,Investor's Business Daily,0.0559666666666666,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.2833168805528137,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 13:19:42,AAPL,Investor's Business Daily,0.0559666666666666,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.2170064801643798,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 13:41:47,AAPL,Yahoo Finance,0.6996039215686274,Bullish,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.2638230647709277,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 14:20:42,AAPL,Investor's Business Daily,0.0559666666666666,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 14:32:11,AAPL,Reuters,0.1530357142857143,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 17:36:38,AAPL,Yahoo Entertainment,0.1909,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 17:45:37,AAPL,Biztoc.com,0.1,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 19:00:00,AAPL,The Wall Street Journal,0.4824428571428571,Bullish,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 20:41:47,AAPL,Yahoo Entertainment,0.26405,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 21:03:01,AAPL,Biztoc.com,0.0083333333333333,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 21:03:20,AAPL,Biztoc.com,0.60275,Bullish,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 21:17:09,AAPL,Macdailynews.com,0.3835772727272726,Neutral,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 22:19:48,AAPL,Biztoc.com,-0.4293590909090909,Bearish,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-17 23:08:23,AAPL,Yahoo Entertainment,-0.5620333333333333,Bearish,0.2209891974626107,Neutral,0.2090827843693878,Neutral,-0.0030607590683507,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,253.47999572753903,0.9719576588042528,-2.142177989310781
2024-12-18 00:21:27,AAPL,Insider Monkey,0.4102333333333333,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 01:30:13,AAPL,Benzinga,0.1954749999999999,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 01:47:00,AAPL,GlobeNewswire,0.4702,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 03:32:47,AAPL,MT Newswires,-0.17435,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 03:50:00,AAPL,Motley Fool,0.4710999999999999,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 04:00:40,AAPL,Yahoo Finance,0.300075,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 04:38:00,AAPL,The Wall Street Journal,0.3575,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 04:44:54,AAPL,MT Newswires,0.0424333333333333,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 07:21:27,AAPL,Yahoo Entertainment,0.1508,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 07:24:00,AAPL,Motley Fool,0.3707,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 07:49:42,AAPL,Investor's Business Daily,0.55095,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:48,AAPL,ETF Daily News,0.42405,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:49,AAPL,ETF Daily News,0.4191833333333333,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:50,AAPL,ETF Daily News,0.4199363636363636,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:50,AAPL,ETF Daily News,0.4558166666666666,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:51,AAPL,ETF Daily News,0.4763333333333333,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:51,AAPL,ETF Daily News,0.518,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:53,AAPL,ETF Daily News,0.43585,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:53,AAPL,ETF Daily News,0.518,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:56,AAPL,ETF Daily News,0.518,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:10:57,AAPL,ETF Daily News,0.4681999999999999,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:18:32,AAPL,Yahoo Finance,0.2088627865961199,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:48:42,AAPL,Investor's Business Daily,0.0,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 08:50:59,AAPL,ETF Daily News,0.46585,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 09:11:52,AAPL,GuruFocus.com,0.1866999999999999,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 09:27:20,AAPL,Investor's Business Daily,0.0,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 09:36:29,AAPL,Insider Monkey,0.5227785714285714,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 10:30:00,AAPL,The Wall Street Journal,-0.2342,Bearish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 11:00:40,AAPL,Yahoo Entertainment,0.0,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 11:13:00,AAPL,Benzinga,0.5594,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 11:20:00,AAPL,Benzinga,0.3488,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 11:22:40,AAPL,GuruFocus.com,0.1463222222222222,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 11:47:05,AAPL,GuruFocus.com,0.1451704545454545,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 12:00:42,AAPL,Investor's Business Daily,-0.03125,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 12:21:49,AAPL,Bloomberg,0.1789277777777777,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 12:25:53,AAPL,MT Newswires,0.13685,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 13:01:06,AAPL,Yahoo Entertainment,-0.0833333333333333,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 13:08:42,AAPL,Investor's Business Daily,0.55095,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 13:18:16,AAPL,MT Newswires,0.05,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 13:29:26,AAPL,MT Newswires,0.0833333333333333,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 13:33:33,AAPL,MT Newswires,0.05,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 13:37:42,AAPL,Investor's Business Daily,0.55095,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 14:17:42,AAPL,Investor's Business Daily,0.55095,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 14:33:00,AAPL,The Wall Street Journal,-0.2342,Bearish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 14:50:20,AAPL,Investor's Business Daily,0.23835,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 16:24:57,AAPL,Bloomberg,0.3821424242424242,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 18:15:42,AAPL,Investor's Business Daily,0.55095,Bullish,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 19:04:58,AAPL,Bloomberg,0.3821424242424242,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 21:05:07,AAPL,Forbes,-0.0833333333333333,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 21:05:16,AAPL,Investor's Business Daily,0.05135,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 21:39:38,AAPL,Reuters,0.3155181818181818,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-18 23:45:00,AAPL,The Wall Street Journal,0.19865,Neutral,0.2689830360226193,Neutral,0.2135698147472364,Neutral,-0.0089532290515354,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,248.0500030517578,-2.142177989310781,0.7014675319362668
2024-12-19 00:56:00,AAPL,Benzinga,0.2366666666666666,Neutral,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19 02:42:12,AAPL,MT Newswires,0.102,Neutral,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19 02:59:17,AAPL,GuruFocus.com,0.5416916305916305,Bullish,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19 03:04:55,AAPL,Insider Monkey,0.6452875,Bullish,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19 03:20:00,AAPL,Motley Fool,0.5934625,Bullish,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19 04:47:00,AAPL,The Wall Street Journal,0.04865,Neutral,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19 04:58:38,AAPL,MT Newswires,0.25,Neutral,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
2024-12-19 05:00:00,AAPL,Motley Fool,-0.205403086419753,Bearish,0.3735016402187049,Neutral,0.2091511642907279,Neutral,-0.0207301167312506,3.0,Neutral,No Change,68.61702127659575,No Change,No Change,-1.3728893798327244,Slightly Undervalued,249.7899932861328,0.7014675319362668,1.8815854651340724
