ticker,date,Stock_Category,Avg_Aggregated_Score,Avg_Daily_Percent_Difference,Avg_Next_Daily_Percent_Difference,Avg_AI_Score,Avg_Sentiment_Score,Avg_Health_Score,Rolling_7day_Avg
AAPL,2025-01-27,Software,43.62129821600999,3.178024001189032,3.654395664395595,7.833333333333334,0.1644065123578569,122.8661548023388,45.50701481632027
AAPL,2025-01-28,Software,43.34715456548216,3.6543956643955946,0.46168308943030073,11.666666666666666,0.2623989669991844,118.1123980627806,45.88595511170354
AAPL,2025-01-29,Software,39.25140611724475,0.46168308943030073,-0.7394737082000118,1.5,0.2807608305435305,115.9734575211907,43.09446726303695
AAPL,2025-01-30,Software,54.292446740783994,-0.7394737082000118,-0.6692185539787618,22.75,0.14301106173424996,139.9843291606177,44.943807077442656
AAPL,2025-01-31,Software,55.329749483557535,-0.6692185539787618,-3.385595547950874,21.0,0.16581297771171263,144.8234354729609,46.97670675742105
AAPL,2025-02-03,Software,46.825133130852976,-3.385595547950874,-0.14175336199687208,-10.666666666666666,0.08219436079492304,151.0598716984306,47.26780273968621
AAPL,2025-02-05,Software,51.80171190639709,-0.14175336199687208,0.3226222721476921,1.8666666666666665,0.1619850830904377,153.37648396943416,47.7812714514755
AAPL,2025-02-06,Software,48.8178519741976,0.3226222721476921,-2.396876901051314,0.0,0.14675082046203045,146.30680510213077,48.52363627407373
AAPL,2025-02-07,Software,48.97986675811462,-2.396876901051314,0.008781361526643054,0.3333333333333328,0.2612479082393877,146.34501903277115,49.32830944444979
ACHR,2024-12-17,Transportation,51.46302674554225,8.343263177840475,-1.5401577664759039,32.5,0.37987486249584057,121.50920537413093,51.46302674554225
ACHR,2024-12-18,Transportation,49.85129846621853,-1.5401577664759039,-5.9217848521351915,28.0,0.21906225279885094,121.33483314585675,50.65716260588039
ACHR,2024-12-19,Transportation,49.491739188044434,-5.9217848521351915,28.266034357192936,27.0,0.140384418276581,121.33483314585675,50.268688133268405
ACHR,2024-12-24,Transportation,38.45302232558468,28.266034357192936,4.907404848250551,12.0,0.25980160714747813,103.09926536960656,47.31477168134747
ACHR,2024-12-26,Transportation,39.0754811391657,4.907404848250551,-11.20917486885505,25.0,0.38908944996561595,91.83735396753148,45.66691357291112
ACHR,2024-12-30,Transportation,27.633765197270566,-11.20917486885505,-3.081514976999481,-9.25,0.3139416242802209,91.83735396753148,42.661388843637695
ACHR,2024-12-31,Transportation,42.65902015779319,-3.081514976999481,-1.8461569761618588,25.0,0.44082858932158286,102.53623188405797,42.66105045994562
ACHR,2025-01-02,Transportation,30.931164513029756,-1.8461569761618588,20.27168856762697,-10.0,0.25726165503130627,102.53623188405797,39.727927283872404
ACHR,2025-01-03,Transportation,50.506117988266816,20.27168856762697,-0.5212894737060149,49.0,-0.017877919257510158,102.53623188405797,39.821472929879306
ACHR,2025-01-06,Transportation,38.624620364940135,-0.5212894737060149,-2.7074189616277264,13.0,0.33762921076243746,102.53623188405797,38.26902738372155
ACHR,2025-01-07,Transportation,29.65270498497668,-2.7074189616277264,-26.122088971304763,-14.0,0.42188307087206356,102.53623188405797,37.011839192206125
ACHR,2025-01-13,Transportation,55.050245984525006,-26.122088971304763,6.804379717675306,-25.25,0.17704511349939922,190.22369284007564,39.293948455828875
ACHR,2025-01-15,Transportation,45.51431986456383,6.804379717675306,-5.567010025476869,-2.5,0.41474365581561634,138.6282159378759,41.84831340829935
ACHR,2025-01-28,Transportation,41.95094638525312,-5.567010025476869,1.2008800456764197,-7.0,0.04503134795156535,132.8078078078078,41.74716001222219
AMD,2024-12-17,Semiconductor,57.24150086347327,-1.3181827817172995,-2.8875324571185237,3.5392156862745106,0.3123911384910872,167.87289576565425,57.24150086347327
AMD,2024-12-18,Semiconductor,59.679396053751155,-2.8875324571185237,-2.0838533336450196,10.687500000000002,0.18188683613218426,168.1688013251213,58.46044845861221
AMD,2024-12-19,Semiconductor,55.29171990076934,-2.0838533336450196,0.27759239458192325,-2.631578947368421,0.33793732455513315,168.1688013251213,57.40420560599792
AMD,2024-12-20,Semiconductor,64.06211470039553,0.27759239458192325,4.377564560093867,23.66666666666667,0.3508761093985685,168.1688013251213,59.06868287959732
AMD,2024-12-23,Semiconductor,62.782640906243834,4.377564560093868,1.3563422649296875,19.863636363636367,0.31427716046239546,168.17000919463274,59.81147448492662
AMD,2024-12-24,Semiconductor,58.19570477348754,1.3563422649296875,-0.9739514989443356,7.166666666666667,0.22502652217072644,167.19542113162524,59.54217953302011
AMD,2024-12-26,Semiconductor,56.060664114442055,-0.9739514989443356,0.10395401035538117,0.6666666666666667,0.31542570647005425,167.19989997018942,59.04482018750896
AMD,2024-12-27,Semiconductor,54.339652000422284,0.10395401035538118,-2.196661032327327,-5.333333333333332,0.21511762599990314,168.13717170860028,58.63027034993024
AMD,2024-12-30,Semiconductor,57.03479224521274,-2.196661032327327,-1.3476000432689599,2.7,0.26720502703795707,168.13717170860028,58.25246980585333
AMD,2024-12-31,Semiconductor,56.34708439992451,-1.3476000432689599,-0.13246432725939886,-4.785714285714286,0.13571059578073222,173.69125688970706,58.4032361628755
AMD,2025-01-02,Semiconductor,55.23933041456964,-0.13246432725939886,3.9293754464789705,-9.0,0.150095536705188,174.56789570700374,57.142838407757516
AMD,2025-01-06,Semiconductor,68.52112527561903,3.3341311426985194,-1.7136249852624013,30.777777777777775,0.2177023420755688,174.56789570700374,57.96262188909683
AMD,2025-01-07,Semiconductor,52.54117175111004,-1.7136249852624013,-4.311635446647027,-3.7499999999999996,0.2968162377052304,161.07669901562494,57.15483145732862
AMD,2025-01-08,Semiconductor,53.70083555532195,-4.311635446647027,-4.760337817376936,-0.46666666666666634,0.24740727212269234,161.32176606050982,56.817713091740025
AMD,2025-01-10,Semiconductor,60.86397864074301,-4.760337817376936,1.1030668469476013,21.0,0.27016986171919866,161.32176606050982,57.749759754642994
AMD,2025-01-13,Semiconductor,50.098912506056976,1.1030668469476013,-0.8397488664240458,-3.7222222222222214,0.2663566510976035,153.75260308929552,56.75891979190645
AMD,2025-01-14,Semiconductor,53.50488555699813,-0.8397488664240457,3.3336229379472386,-2.0,0.24808204889507318,162.26657462209934,56.352891385774114
AMD,2025-01-15,Semiconductor,59.02424513020739,3.3336229379472386,-1.267086240969429,9.7,0.29460187803783844,167.07813351258432,56.89359348800808
AMD,2025-01-16,Semiconductor,55.79186530974642,-1.2670862409694292,2.5498113650921583,2.1428571428571437,0.281241348460612,164.9514974379215,55.07512777859771
AMD,2025-01-17,Semiconductor,58.32369199506295,2.5498113650921583,0.6751191346987641,20.25,0.17976302212263479,154.54131296306622,55.9012020991624
AMD,2025-01-21,Semiconductor,53.23180366552898,0.6751191346987642,1.202159989677731,0.14285714285714315,0.3335024812011582,159.2190513725286,55.83419754347769
AMD,2025-01-22,Semiconductor,52.75925154441033,1.202159989677731,-0.5737366339172979,1.2222222222222219,0.21312577717050823,156.84240663383827,54.67637938685874
AMD,2025-01-23,Semiconductor,52.89729026198297,-0.5737366339172979,-0.1625524838658211,1.0,0.11325078647488253,157.57861999947403,55.07614763770532
AMD,2025-01-24,Semiconductor,50.38580683761663,-0.1625524838658211,-6.374140699355389,-7.0,0.40664787034422906,157.75077264250564,54.63056496350795
AMD,2025-01-27,Semiconductor,50.04900081451787,-6.374140699355389,-0.7303747080103201,-16.5,0.027751497927842456,166.61925094562577,53.34838720412373
AMD,2025-01-28,Semiconductor,57.59712169589631,-0.7303747080103201,2.785320448608673,2.0,0.16231621567643306,170.62904887201253,53.606280973573725
AMD,2025-01-29,Semiconductor,63.46876043009902,2.785320448608673,0.8717495004270754,21.875,0.18161198795093791,168.34966930234611,54.34129075000744
AMD,2025-01-30,Semiconductor,57.16791668600401,0.8717495004270754,-2.448261523781232,15.333333333333332,0.26680275645927803,155.90361396821942,54.9035926100753
AMD,2025-01-31,Semiconductor,52.80142907593236,-2.448261523781232,-1.4489006894288237,-4.666666666666666,0.22059668622542117,162.85035720823834,54.90961797172131
AMD,2025-02-03,Semiconductor,58.566256706914935,-1.4489006894288237,-6.267780639137683,8.909090909090908,0.08627095531151756,166.7034082563424,55.7194703209973
AMD,2025-02-05,Semiconductor,23.269845910819875,-6.267780639137683,-1.6516368528152165,-18.97674418604652,0.11417232469809789,88.67210959380805,51.8457616171692
AMD,2025-02-06,Semiconductor,45.63588315249288,-1.6516368528152165,-2.3602088027253063,-5.2,0.29078341978518507,141.81686603769347,51.21531623687991
AMZN,2024-12-17,Software,40.69658787572323,-0.7641775792156067,-4.5987410359975405,4.4,0.19305225138472945,117.49671137578497,40.69658787572323
AMZN,2024-12-18,Software,43.2289208192068,-4.5987410359975405,1.2561168873593198,12.239999999999998,0.2857641386734702,117.1609983189469,41.962754347465015
AMZN,2024-12-19,Software,35.63843153352093,1.2561168873593198,0.7299945952901463,-10.533333333333333,0.2876296149491894,117.1609983189469,39.85464674281699
AMZN,2024-12-20,Software,39.02747573667166,0.7299945952901463,0.06224408269080593,-0.2999999999999996,0.2214288910680775,117.1609983189469,39.647853991280655
AMZN,2024-12-23,Software,42.269827893157995,0.06224408269080593,1.7728630305015778,9.263157894736842,0.38532746579030047,117.1609983189469,40.17224877165612
AMZN,2024-12-24,Software,45.20930144778188,1.7728630305015778,-0.8731717849172285,14.333333333333334,0.3565610932453149,120.93800991676697,41.01175755101042
AMZN,2024-12-26,Software,45.71561829415461,-0.8731717849172285,-1.453425680424039,11.666666666666664,0.2954793393355053,125.18470887646168,41.68373765717387
AMZN,2024-12-27,Software,41.57398293696469,-1.453425680424039,-1.094970703125,3.6000000000000005,0.35473500106193695,120.76721380983214,41.8090798087798
AMZN,2024-12-30,Software,45.36648018215345,-1.094970703125,-0.8630834323407858,15.0,0.3322267366281904,120.76721380983214,42.11444543205789
AMZN,2024-12-31,Software,52.05769626619238,-0.8630834323407858,0.37832254586069786,31.5,0.33107949841249196,124.34200930016463,44.46005467958238
AMZN,2025-01-02,Software,50.88045031839865,0.37832254586069786,1.8027432561515673,28.0,0.2993416550313063,124.34200930016463,46.15333676268624
AMZN,2025-01-03,Software,46.21924569839761,1.8027432561515673,1.5254909370185474,14.0,0.31572779502820414,124.34200930016463,46.71753930629189
AMZN,2025-01-06,Software,46.21577620397906,1.5254909370185474,-2.416414035082544,14.0,0.3053193117725385,124.34200930016463,46.86132141432007
AMZN,2025-01-07,Software,42.95893425121714,-2.416414035082544,0.009006470850464349,0.0,0.10377307087206362,128.77302968277934,46.46750940818614
AMZN,2025-01-08,Software,50.271667391985,0.009006470850464349,-1.6521847964130132,28.0,0.11515379123321147,122.69984838472179,47.710035758903324
AMZN,2025-01-13,Software,42.49822594056445,-1.6521847964130132,-0.3204303696411154,0.0,0.25535622461051033,127.23932159708285,47.30028515296204
AMZN,2025-01-14,Software,54.80409161479335,-0.3204303696411154,2.5670516796895884,23.333333333333332,0.3458371488744589,140.73310436217224,47.69262734561932
AMZN,2025-01-15,Software,44.44494512242918,2.5670516796895884,-1.2043887924316954,4.666666666666667,0.4363487784707389,128.23181992215012,46.773269460480826
AMZN,2025-01-16,Software,53.05441122892449,-1.2043887924316954,2.392820942476731,31.5,0.4158081738574374,127.24742551291602,47.749721679127525
AMZN,2025-01-17,Software,47.816892594478105,2.392820942476731,2.1111818274402108,16.333333333333332,0.26959079990041257,126.84775365020056,47.97845259205595
AMZN,2025-01-21,Software,53.22453672888673,2.1111818274402108,2.041520227997559,35.0,0.4174123544231742,124.256197832237,49.44496723172305
AMZN,2025-01-23,Software,33.31433026846567,2.041520227997559,-0.24211709704484916,-23.333333333333332,0.013485373776469828,123.26283876495388,47.022490499791715
AMZN,2025-01-24,Software,44.00374177939774,-0.24211709704484918,0.2427047266834859,10.888888888888888,0.08561069862705734,121.03672575067729,47.23756419105361
AMZN,2025-01-27,Software,45.96316082374558,0.2427047266834859,0.8495454997687718,12.0,0.06421324075291862,125.82526923048384,45.974574078046786
AMZN,2025-02-03,Software,40.432528113412786,0.8495454997687718,-2.4332807771026634,7.4,0.1817371544457167,113.71584718579264,45.4013716481873
ASTS,2024-12-26,Space / Communication,51.897412809314915,5.065987848670682,-14.505672120900554,26.0,0.3535627832989493,129.33867564464578,51.897412809314915
ASTS,2025-01-01,Space / Communication,33.30220899591725,-14.505672120900554,2.55923695931752,-30.0,0.2964398775646448,129.6101871101871,42.599810902616085
ASTS,2025-01-02,Space / Communication,38.287329482586024,2.55923695931752,10.76709791785215,-15.0,0.2518013375709888,129.6101871101871,41.16231709593939
ASTS,2025-01-03,Space / Communication,61.96486052396066,10.76709791785215,0.7092201967616768,56.0,0.2843944616948708,129.6101871101871,46.36295295294471
ASTS,2025-01-06,Space / Communication,56.10801547398655,0.7092201967616768,-2.1304337874702783,38.5,0.21385931177253847,129.6101871101871,48.31196545715308
ASTS,2025-01-08,Space / Communication,34.58518030047344,-2.1304337874702783,-9.018217085759426,-26.0,0.14535379123321146,129.6101871101871,46.024167931039806
ASTS,2025-01-14,Space / Communication,58.55120607906318,-9.018217085759426,-2.506967932104767,14.0,0.28202290645021644,161.37159533073932,47.81374480932886
ASTS,2025-01-16,Space / Communication,58.51290541062317,-2.506967932104767,10.000001816522508,14.0,0.1671209011301647,161.37159533073932,48.758815180944325
ASTS,2025-01-21,Space / Communication,65.98831997853327,10.000001816522508,-11.960873994814964,48.0,0.46025826351408333,149.50470167208573,53.428259607032324
ASTS,2025-01-23,Space / Communication,49.93126039900648,-11.960873994814964,17.45344590737836,-10.5,0.2589120404431365,160.03486915657632,55.0916783093781
AVGO,2024-12-17,Semiconductor,39.98946326799062,-3.9080017089843753,-9.120421593051145,10.419047619047618,0.2354726560752075,109.31386952884903,39.98946326799062
AVGO,2024-12-19,Semiconductor,41.191439052514035,-9.120421593051145,1.1313603330206838,14.499999999999998,0.24474588427585947,108.82957127326623,40.59045116025233
AVGO,2024-12-20,Semiconductor,43.71848955545495,1.1313603330206838,5.145270653389923,22.052631578947366,0.27326581415125584,108.82957127326623,41.63313062531987
AVGO,2024-12-23,Semiconductor,42.34860976551146,5.145270653389923,3.1547176155441976,16.826086956521735,0.3924247994912532,109.82731754052139,41.812000410367766
AVGO,2024-12-24,Semiconductor,47.503677406503975,3.1547176155441976,2.3698298181499635,8.357142857142858,0.2812996996369992,133.87258966273203,42.95033580959501
AVGO,2024-12-26,Semiconductor,42.13287676739805,2.3698298181499635,-1.4713077116772957,15.000000000000002,0.27859665354906954,111.12003364864508,42.81409263589552
AVGO,2024-12-27,Semiconductor,36.09572782444943,-1.4713077116772957,-2.552222613834669,-2.7272727272727266,0.37304462503392694,110.64141157558707,41.85432623426036
AVGO,2024-12-30,Semiconductor,37.617014691228285,-2.552222613834669,-1.5875734205343088,1.8888888888888888,0.3207436092088725,110.64141157558707,41.515405009008596
AVGO,2024-12-31,Semiconductor,30.617710603190112,-1.5875734205343088,0.06038621111967158,-22.66666666666667,0.07245727619026975,114.44734120004675,40.0048723733909
AVGO,2025-01-02,Semiconductor,40.157140333547076,0.06038621111967158,1.9096508389341318,3.999999999999999,0.12111498836463969,116.35030601227658,39.49610819883263
AVGO,2025-01-06,Semiconductor,41.882404804986066,1.9096508389341318,-3.286664757032139,9.0,0.29690840268162944,116.35030601227658,39.42950749018615
AVGO,2025-01-07,Semiconductor,54.39832858327177,-3.286664757032139,0.29303628880942273,40.0,0.33426307087206364,122.86072267894325,40.414457658295824
AVGO,2025-01-08,Semiconductor,38.651980107663434,0.29303628880942273,-1.7530872248314153,-0.7500000000000002,0.355634310713731,116.35030601227658,39.91718670690517
AVGO,2025-01-13,Semiconductor,53.783497524126766,-1.7530872248314153,-0.26188306426077773,29.0,0.3098695579438437,132.04062301443648,42.44401094971621
AVGO,2025-01-14,Semiconductor,46.31348917579728,-0.26188306426077773,1.468626211204596,14.0,0.04467623978354979,124.89579128760829,43.686364447511785
AVGO,2025-01-15,Semiconductor,39.64434856375222,1.468626211204596,0.6184226588199013,-12.0,0.2758747669267274,130.65717092432993,44.97588415616351
AVGO,2025-01-16,Semiconductor,52.99938026562343,0.6184226588199013,1.2087243462254162,34.400000000000006,0.3077363701056337,124.29040442676465,46.810489860745854
AVGO,2025-01-21,Semiconductor,41.778445181431884,1.2087243462254162,0.24968004228343774,6.307692307692308,0.37264907936489916,118.65499415723839,46.795638485952395
AVGO,2025-01-22,Semiconductor,40.473075596361824,0.24968004228343774,-0.2615104699828569,4.333333333333334,0.3284003114017091,116.75749314435042,44.80631663067955
AVGO,2025-01-23,Semiconductor,40.32482610711985,-0.2615104699828569,1.8395198066424125,5.25,0.10001840407950015,115.62445991728005,45.045294630601894
AVGO,2025-01-24,Semiconductor,39.377451776836686,1.8395198066424125,-17.39680939776795,0.3333333333333357,0.3050729208492795,117.49394907632743,42.987288095274735
AVGO,2025-01-27,Semiconductor,37.19250779670351,-17.39680939776795,2.587441548112177,-7.0,0.14882973425941212,118.42869365585112,41.684290755404206
AVGO,2025-01-28,Semiconductor,53.1286338377124,2.587441548112177,4.511750561288272,19.333333333333332,0.15149357017378756,139.90107460963006,43.6106172231128
AVGO,2025-01-30,Semiconductor,47.72557713582859,4.511750561288272,0.9598405036999343,10.0,0.2563355061786944,132.92039590130707,42.85721677599925
AVGO,2025-02-03,Semiconductor,43.48515315735567,0.9598405036999343,6.553990976198798,-3.0,0.17935086873143097,133.27610860333556,43.10103220113122
AVGO,2025-02-05,Semiconductor,51.37422785029448,6.553990976198798,-2.8051545107377067,25.66666666666667,0.15274989117124577,128.30326699304555,44.658339665978744
AVGO,2025-02-06,Semiconductor,34.12987515529426,-0.27586180588294723,-2.8051545107377067,-22.0,0.4481816853755197,123.94144378050726,43.7733466728608
BWXT,2025-01-13,Energy,41.476125339234,0.008733202075504428,2.2437573548821432,10.0,0.44685380036808603,113.98152221733392,41.476125339234
BWXT,2025-01-14,Energy,44.04819948570582,2.2437573548821432,1.1954585591174163,18.0,0.1630762397835498,113.98152221733392,42.76216241246991
BWXT,2025-01-15,Energy,40.35243272044797,1.1954585591174163,5.382650392388216,14.0,0.2883125447045052,106.76898561663941,41.95891918179593
BWXT,2025-01-24,Energy,40.804834866031584,5.382650392388216,-12.68311966147842,14.0,0.39551898145534015,108.01898561663941,41.67039810285485
BWXT,2025-01-27,Energy,53.59418665060469,-12.68311966147842,0.5383083429476528,48.0,0.1877532407529186,112.59480671106115,44.05515581240481
BWXT,2025-01-28,Energy,51.21353234553373,0.5383083429476528,0.07139196216103456,35.0,0.3695113479515653,118.2710856886496,45.2482185679263
CHTR,2024-12-24,Space / Communication,46.447771463175876,0.7797651072557985,-1.1896994271162877,22.25,0.42435975529562625,116.66895463423201,46.447771463175876
CHTR,2025-01-15,Space / Communication,33.95937708045986,-1.1896994271162877,-0.3793124494881465,-16.333333333333332,0.13769921137117186,118.07376536334172,40.20357427181787
CHTR,2025-01-16,Space / Communication,46.02627434042432,-0.3793124494881465,1.3528333161678554,20.0,0.4037281738574374,117.67509484741554,42.14447429468669
CHTR,2025-01-20,Space / Communication,37.311568548174264,1.3528333161678554,0.6389748545113453,-5.0,0.5574920563919449,116.37721358813084,40.93624785805858
CHTR,2025-01-22,Space / Communication,45.914702684995234,0.6389748545113453,2.029479566283611,20.0,0.47216394776534554,117.27194410722036,41.93193882344591
CHTR,2025-01-23,Space / Communication,52.617525382554504,2.029479566283611,2.1169005717510276,40.0,0.5806320404431364,117.27194410722036,43.71286991663067
CHTR,2025-01-24,Space / Communication,55.49094102955857,2.1169005717510276,-8.422654275545396,49.0,0.20087898145534014,117.27194410722036,45.395451504191804
CHTR,2025-01-30,Space / Communication,50.27232339371687,-8.422654275545396,2.6350173031461153,28.0,0.30321106173424994,122.51375911941635,45.94181606569766
CHTR,2025-01-31,Space / Communication,54.063235638917625,2.6350173031461153,-1.1548786787334282,39.333333333333336,0.3426144640031989,122.51375911941635,48.813795859763054
CHTR,2025-02-03,Space / Communication,59.192307977908676,-1.1548786787334282,1.4077405189763974,56.0,0.4821699163504785,121.09475401737555,50.694657807975105
CRM,2024-12-17,Software,55.5243752043269,-1.7523751009442996,-3.9148617222515205,8.620833333333334,0.24453890395206954,157.7077533756953,55.5243752043269
CRM,2024-12-18,Software,60.48186031073265,-3.9148617222515205,-0.29653351345427603,23.19230769230769,0.2377172411438393,158.0155559987464,58.00311775752978
CRM,2024-12-19,Software,52.87495190908943,-0.29653351345427603,2.2068175557529166,0.3333333333333339,0.27596639518855787,158.0155559987464,56.29372914138299
CRM,2024-12-20,Software,61.386228033429546,2.2068175557529166,-0.21824531160210578,25.666666666666668,0.4764614348755607,158.0155559987464,57.56685386439463
CRM,2024-12-23,Software,49.86641148269742,-0.2182453116021058,0.4461938776699877,-8.714285714285714,0.2979641636315848,158.0155559987464,56.026765388055196
CRM,2024-12-24,Software,56.94537596158157,0.44619387766998775,-0.7868047245319584,10.916666666666666,0.2796675122300498,159.63979370584798,56.17986715030958
CRM,2024-12-26,Software,52.68659177207209,-0.7868047245319584,-0.9569205788337574,-3.5,0.2279240459252119,161.33185127029105,55.680827810561375
CRM,2024-12-27,Software,61.07503592713718,-0.9569205788337574,-0.8007155783461807,21.0,0.4985187611610383,161.7265890202505,56.47377934239142
CRM,2024-12-30,Software,58.572707040240395,-0.8007155783461808,-0.4199689352242707,13.666666666666666,0.3248654338040303,161.7265890202505,56.201043160892524
CRM,2024-12-31,Software,53.48365311129116,-0.4199689352242707,-1.0977127561254458,-4.428571428571429,0.3111892077507728,164.56834155469414,56.288000475492765
CRM,2025-01-02,Software,49.067991308193285,-1.0977127561254458,-0.7119240494562618,6.699999999999999,0.4476100994757507,140.0563638251041,54.52825237188758
CRM,2025-01-06,Software,48.249411298150804,-0.7119240494562618,-1.6942504838282135,4.375,0.3168700693482961,140.0563638251041,54.29725234552378
CRM,2025-01-07,Software,45.79415570105197,-1.6942504838282135,0.6062848198408123,-2.0,0.301364023253016,139.0811030799029,52.70422087973384
CRM,2025-01-08,Software,47.749683273231305,0.6062848198408123,-2.3952238355639297,-0.2857142857142858,0.2506223626617829,143.2841417427464,51.99894823704229
CRM,2025-01-13,Software,51.104756338997056,-2.3952238355639297,1.4009468511908711,6.857142857142857,0.25459947754804896,146.20252668230026,50.57462258159371
CRM,2025-01-14,Software,48.35255195627489,1.4009468511908711,-0.7356137788078375,0.8888888888888888,0.3790288323761423,143.78973814755966,49.1146004267415
CRM,2025-01-15,Software,49.40340179731606,-0.7356137788078375,-0.3611918199284268,4.25,0.3183620901590507,143.64184330178915,48.531707381887905
CRM,2025-01-16,Software,59.22041232463849,-0.3611918199284268,0.702489153453133,7.142857142857142,0.3940266896273818,170.12435314143093,49.98205324138008
CRM,2025-01-21,Software,56.95558937164467,0.7024891534531331,1.768449040527296,1.7692307692307696,0.3473113637471836,168.75022598195605,51.22579296616492
CRM,2025-01-22,Software,58.31248444791479,1.768449040527296,0.6133150667034152,8.666666666666664,0.30843361587501356,165.96235306120272,53.014125644288185
CRM,2025-01-23,Software,69.57082119816332,0.6133150667034152,-0.23307200464995018,40.75,0.2114420404431365,167.75102155404682,56.13143106213561
CRM,2025-01-24,Software,64.19171725134544,-0.23307200464995018,-1.2603012479368192,27.0,0.4081080290743877,165.16704372496193,58.00099690675681
CRM,2025-02-03,Software,55.86886973780571,-1.2603012479368192,1.444412379176511,3.250000000000001,0.060372297302859555,164.29623691611428,59.07475658983264
CRM,2025-02-04,Software,65.08391525865929,1.444412379176511,1.1012895525141042,31.666666666666668,0.08696656816722226,163.49811254114397,61.31482994145309
CRM,2025-02-05,Software,56.53532494998773,1.1012895525141042,-1.5053991787071235,8.333333333333334,0.15978827500962958,161.11285324162023,60.93124603078871
CRM,2025-02-06,Software,53.49142574976692,-4.920528691856921,-1.5053991787071235,-2.666666666666667,0.3528940663279007,162.78804984963952,60.4363655133776
GLW,2024-12-24,Semiconductor,36.127458807320764,0.8421084755345395,-2.484347397699618,35.0,0.5490430886289596,72.83333333333333,36.127458807320764
