ticker,date,Stock_Category,Avg_Aggregated_Score,Avg_Daily_Percent_Difference,Avg_Next_Daily_Percent_Difference,Avg_AI_Score,Avg_Sentiment_Score,Avg_Health_Score,Rolling_7day_Avg,Rolling_Avg_Rank,Pct_Change_From_Previous,Pct_Change_Rank,Composite_Rank,Top_10_Next_Day_Avg,Top_10_Today_Day_Avg,Cumulative_Top_10_Score
NOW,2024-12-31,Software,40.0498154758216,-0.709933164871645,-0.5452240617569019,11.0,0.16840616507915865,108.98104026238566,43.269829787639715,11.0,1.2842047690908354,12.0,11.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
CRM,2024-12-31,Software,53.48365311129116,-0.4199689352242707,-1.0977127561254458,-4.428571428571429,0.3111892077507728,164.56834155469414,55.81348910810939,3.0,-8.688439012137462,19.0,11.0,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
PLTR,2024-12-31,AI,19.496472532996698,-2.008296249843196,-0.5817728784749281,17.454545454545457,0.28022122214330664,40.75465092230134,19.251070012009734,23.0,16.546702062028174,8.0,15.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
NFLX,2024-12-31,Entertainment,44.293290629380344,-1.011737217292221,-0.5149695752088197,33.0,0.34307711746011105,99.53679477068093,35.9887038563942,16.0,24.158163321548965,7.0,11.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
PTON,2024-12-31,Unknown,16.722163642327974,-2.9017882564162005,-0.8045942110213842,-30.0,0.4045861650791587,79.76190476190476,24.56325875194941,20.0,-39.72187430480211,23.0,21.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
AMZN,2024-12-31,Software,52.05769626619238,-0.8630834323407858,0.37832254586069786,31.5,0.33107949841249196,124.34200930016463,44.901591833191674,10.0,14.74925111485983,9.0,9.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
QUBT,2024-12-31,AI,7.8254917562684145,-10.733557606246722,13.323262993078455,-3.3333333333333326,0.11041283174582531,26.699395770392755,11.957311401026558,25.0,14157.868970666666,1.0,13.0,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
TSLA,2024-12-31,Transportation,20.007616251725242,-3.251001941775114,-6.08161593237648,1.0,0.1863849010098946,58.83646385416583,17.810786764834127,24.0,28.248673509505686,6.0,15.0,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
AVGO,2024-12-31,Semiconductor,30.617710603190112,-1.5875734205343088,0.06038621111967158,-22.66666666666667,0.07245727619026975,114.44734120004675,39.83451259125959,13.0,-18.60675055022456,22.0,17.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
ACHR,2024-12-31,Transportation,42.65902015779319,-3.081514976999481,-1.8461569761618588,25.0,0.44082858932158286,102.53623188405797,36.368355071414065,15.0,54.37281113616284,4.0,9.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
SMCI,2024-12-31,Semiconductor,45.36250461819083,-0.6518929626793797,-1.4107621772760432,-0.6666666666666661,0.28317121558420916,136.47100930565497,45.95215145268905,9.0,8.04208248583489,10.0,9.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
AAPL,2024-12-31,Software,36.40240584726099,-0.70578858082309,-2.623589215505567,0.28571428571428553,0.3514998296156803,108.57000342645303,37.06681840482856,14.0,-2.0158434695613403,15.0,14.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
AMD,2024-12-31,Semiconductor,56.34708439992451,-1.3476000432689599,-0.13246432725939886,-4.785714285714286,0.13571059578073222,173.69125688970706,57.840984654708514,2.0,-1.2057690020707557,14.0,8.0,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
SMR,2024-12-31,Energy,25.278053713266303,-1.5376100679523097,-1.2270006523068386,4.0,0.23479161962461317,71.59936952017429,20.924115623688174,22.0,46.49874764995234,5.0,13.5,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
RTX,2024-12-31,Energy,32.09190638075829,0.4339524342151789,0.2506056969134049,-5.882352941176471,0.32284217220928346,101.83522991124208,32.09190638075829,18.0,,,,0.0936785335194625,-1.6062812478577189,-2.6614326588552975
ASTS,2025-01-01,Space / Communication,33.30220899591725,-14.505672120900554,2.55923695931752,-30.0,0.2964398775646448,129.6101871101871,40.06069059416175,13.0,-4.8030969312566345,15.0,14.0,0.629669540725391,0.0,-2.0317631181299065
AVGO,2025-01-01,Semiconductor,43.96467381513226,0.0,0.06038621111967158,15.333333333333334,0.21038209978686706,116.35030601227658,39.32894064963506,14.0,43.59229657932524,2.0,8.0,0.629669540725391,0.0,-2.0317631181299065
MSFT,2025-01-01,Software,57.511384745659626,0.0,-0.6927671240176453,9.636363636363637,0.299656232018272,162.598134368597,55.44828011654063,5.0,3.0217283316824606,8.0,6.5,0.629669540725391,0.0,-2.0317631181299065
NFLX,2025-01-01,Entertainment,36.37610391350648,0.0,-0.5149695752088197,9.333333333333334,0.15260654423131148,99.6423718629548,35.27864080783586,16.0,-17.874460450726325,19.0,17.5,0.629669540725391,0.0,-2.0317631181299065
GOOGL,2025-01-01,AI,54.72917254148499,0.0,0.06866857999357566,10.666666666666666,0.4166620997868671,153.10418885800144,51.15336860734937,7.0,12.95964860942249,4.0,5.5,0.629669540725391,0.0,-2.0317631181299065
AMZN,2025-01-01,Software,46.207552133317165,0.0,0.37832254586069786,14.0,0.2806470997868671,124.34200930016463,45.044199073982426,9.0,-11.23780834050171,16.0,12.5,0.629669540725391,0.0,-2.0317631181299065
RGTI,2025-01-01,AI,-10.197175389581258,0.0,31.06159698573926,-22.0,0.20325321089797813,-8.794779379641753,3.349199791188319,21.0,-243.72957678179824,22.0,21.5,0.629669540725391,0.0,-2.0317631181299065
META,2025-01-01,AI,40.14244183659764,0.0,2.3449608443493566,-7.833333333333333,0.225503217110901,128.03515562601532,40.93257291330319,11.0,-1.4377255540390932,13.0,12.0,0.629669540725391,0.0,-2.0317631181299065
RTX,2025-01-01,Energy,33.05148613978469,0.0,0.2506056969134049,-2.8,0.4184231618359291,101.53603525751815,32.571696260271494,18.0,2.9900989602841044,9.0,13.5,0.629669540725391,0.0,-2.0317631181299065
ZG,2025-01-01,Entertainment,43.27376650542158,0.0,-3.4372880173038682,35.0,0.3828487664535337,94.43845074981121,33.53405933136484,17.0,0.23373425715003115,10.0,13.5,0.629669540725391,0.0,-2.0317631181299065
AMD,2025-01-01,Semiconductor,60.74015734300428,0.0,-0.13246432725939886,7.399999999999999,0.25257632200908925,174.56789570700374,58.20447787892518,2.0,7.796451209258404,7.0,4.5,0.629669540725391,0.0,-2.0317631181299065
TDS,2025-01-01,Space / Communication,51.20499618647139,0.0,1.0847227360426368,10.0,0.39552686169162893,143.21946169772255,47.37289611301287,8.0,8.291607784679279,6.0,7.0,0.629669540725391,0.0,-2.0317631181299065
GME,2025-01-01,Entertainment,3.963980410470738,0.0,-2.169752079977672,35.0,0.22798209978686704,-23.336040868374653,-1.6946707824791911,22.0,682.967406485768,1.0,11.5,0.629669540725391,0.0,-2.0317631181299065
TSLA,2025-01-01,Transportation,17.34365073346701,0.0,-6.08161593237648,-9.25,0.07736962503939226,61.20358257536164,16.83257011514202,20.0,-13.314757164180024,17.0,18.5,0.629669540725391,0.0,-2.0317631181299065
PLTR,2025-01-01,AI,13.42354310207894,0.0,-0.5817728784749281,-1.375,0.4360752743900416,41.20955403184678,17.93406127353475,19.0,-31.148862547518085,20.0,19.5,0.629669540725391,0.0,-2.0317631181299065
AAPL,2025-01-01,Software,35.59687962858959,0.0,-2.623589215505567,-2.7272727272727266,0.4190487664535337,109.09886284658795,36.89913986283867,15.0,-2.212837860363581,14.0,14.5,0.629669540725391,0.0,-2.0317631181299065
MU,2025-01-01,Semiconductor,68.73722924035708,0.0,3.766632641405781,30.0,0.3545154331202004,175.85717228795104,56.816462545106006,3.0,17.294487892310762,3.0,3.0,0.629669540725391,0.0,-2.0317631181299065
LMT,2025-01-01,Unknown,39.694413422331955,0.0,-0.7593535051379483,-12.0,0.4638504331202004,130.61938983387566,42.80740304745188,10.0,-14.770660004785963,18.0,14.0,0.629669540725391,0.0,-2.0317631181299065
CRM,2025-01-01,Software,59.68013922364091,0.0,-1.0977127561254458,13.666666666666664,0.3173871791519464,165.0563638251041,56.20416957411787,4.0,11.58575705263778,5.0,4.5,0.629669540725391,0.0,-2.0317631181299065
NOW,2025-01-01,Software,24.65646462577468,0.0,-0.5452240617569019,-35.0,-0.011646385061617831,108.98104026238566,40.79602466971206,12.0,-38.435510044584376,21.0,16.5,0.629669540725391,0.0,-2.0317631181299065
NVDA,2025-01-01,Semiconductor,53.944731204665786,0.0,2.993524814537358,9.470588235294118,0.40736794479153554,151.9562374339117,53.00605709035193,6.0,0.07660897590415772,11.0,8.5,0.629669540725391,0.0,-2.0317631181299065
GSAT,2025-01-01,Space / Communication,65.91714395351747,0.0,2.4154567115350485,0.0,0.18364876645353367,197.5677830940989,71.98601441937853,1.0,-0.47948887863447087,12.0,6.5,0.629669540725391,0.0,-2.0317631181299065
GOOGL,2025-01-02,AI,53.95981461545536,0.06866857999357566,2.648731429629802,8.333333333333336,0.4419216550313063,153.10418885800144,51.70203747692642,7.0,-1.4057547196542397,13.0,10.0,3.4301860851713806,1.2730820945374057,1.398422967041474
CRM,2025-01-02,Software,49.067991308193285,-1.0977127561254458,-0.7119240494562618,6.699999999999999,0.4476100994757507,140.0563638251041,56.087836163523434,4.0,-17.78170770627805,19.0,11.5,3.4301860851713806,1.2730820945374057,1.398422967041474
SMR,2025-01-02,Energy,17.756785209501917,-1.2270006523068386,17.730104231061674,-20.0,0.25681721058686185,73.0135384179189,21.009000127459135,21.0,-29.754144006020177,21.0,21.0,3.4301860851713806,1.2730820945374057,1.398422967041474
PLTR,2025-01-02,AI,15.896109356905491,-0.5817728784749281,0.9708680726642224,6.2,0.27877403886969016,41.20955403184678,17.382009152311348,22.0,18.419624655159915,4.0,13.0,3.4301860851713806,1.2730820945374057,1.398422967041474
AMZN,2025-01-02,Software,50.88045031839865,0.37832254586069786,1.8027432561515673,28.0,0.2993416550313063,124.34200930016463,45.88653958649683,9.0,10.112845128864056,7.0,8.0,3.4301860851713806,1.2730820945374057,1.398422967041474
META,2025-01-02,AI,41.93438703019015,2.3449608443493566,0.8994751245372252,-2.4285714285714284,0.1965768931265444,128.03515562601532,40.6111492764425,12.0,4.463966593977364,10.0,11.0,3.4301860851713806,1.2730820945374057,1.398422967041474
GLW,2025-01-02,Semiconductor,19.429120234216782,-2.484347397699618,3.4896191395068548,-15.0,0.4540273693170206,72.83333333333333,31.102650608142397,20.0,-48.53400339649955,23.0,21.5,3.4301860851713806,1.2730820945374057,1.398422967041474
NOW,2025-01-02,Software,32.813034477522834,-0.5452240617569019,0.3054685116191718,-10.5,-0.04193682981717854,108.98104026238566,39.30087003920672,14.0,33.08085719321523,1.0,7.5,3.4301860851713806,1.2730820945374057,1.398422967041474
RTX,2025-01-02,Energy,34.489098883703846,0.2506056969134049,-1.5275776564294157,1.5882352941176467,0.3430260994757508,101.53603525751815,33.21083046808227,19.0,4.349616044007987,11.0,15.0,3.4301860851713806,1.2730820945374057,1.398422967041474
QUBT,2025-01-02,AI,-4.327382339673462,13.323262993078455,-6.691544744997493,-40.0,0.3184572105868618,26.699395770392755,9.630926580926555,24.0,-155.29853553557348,26.0,25.0,3.4301860851713806,1.2730820945374057,1.398422967041474
LMT,2025-01-02,Unknown,46.1460482740801,-0.7593535051379483,-3.2833853064913097,7.5,0.31875498836463967,130.61938983387566,43.28435236554162,10.0,16.253256555539576,5.0,7.5,3.4301860851713806,1.2730820945374057,1.398422967041474
AAPL,2025-01-02,Software,35.486430629159265,-2.623589215505567,-0.20094545044056822,-2.9600000000000004,0.3204290408898921,109.09886284658795,36.657772067836405,16.0,-0.31027719446964364,12.0,14.0,3.4301860851713806,1.2730820945374057,1.398422967041474
NVDA,2025-01-02,Semiconductor,57.64862117779581,2.993524814537358,4.453766011744556,20.655172413793107,0.3344536856826473,151.9562374339117,53.67950959922558,6.0,6.866082915637306,9.0,7.5,3.4301860851713806,1.2730820945374057,1.398422967041474
ASTS,2025-01-02,Space / Communication,38.287329482586024,2.55923695931752,10.76709791785215,-15.0,0.2518013375709888,129.6101871101871,39.61735031626782,13.0,14.96933878254123,6.0,9.5,3.4301860851713806,1.2730820945374057,1.398422967041474
HAL,2025-01-02,Energy,54.822190659340166,1.9860205868783256,-0.07225598823397435,11.250000000000002,0.3746805439201952,152.84189143410032,50.248963162232464,8.0,19.834821053779763,3.0,5.5,3.4301860851713806,1.2730820945374057,1.398422967041474
MU,2025-01-02,Semiconductor,62.51796242543856,3.766632641405781,10.448424505033813,11.333333333333334,0.3633816550313063,175.85717228795104,57.60462417029869,3.0,-9.047886980098196,16.0,9.5,3.4301860851713806,1.2730820945374057,1.398422967041474
NFLX,2025-01-02,Entertainment,35.124767052291666,-0.5149695752088197,-0.6405549379055221,5.5,0.23192929392019518,99.6423718629548,35.007363863184075,17.0,-3.4399969391724627,14.0,15.5,3.4301860851713806,1.2730820945374057,1.398422967041474
MSFT,2025-01-02,Software,50.154991719694074,-0.6927671240176453,1.1395718104708001,12.478260869565213,0.388579920920007,137.598134368597,54.619247975482764,5.0,-12.791194401767104,18.0,11.5,3.4301860851713806,1.2730820945374057,1.398422967041474
GME,2025-01-02,Entertainment,-0.14085884889222655,-2.169752079977672,7.0450093221198316,22.599999999999998,0.31346432169797295,-23.336040868374653,-3.335244382260613,26.0,-103.5534698536893,25.0,25.5,3.4301860851713806,1.2730820945374057,1.398422967041474
AMD,2025-01-02,Semiconductor,55.23933041456964,-0.13246432725939886,3.9293754464789705,-9.0,0.150095536705188,174.56789570700374,57.68945454399659,2.0,-9.056326438818797,17.0,9.5,3.4301860851713806,1.2730820945374057,1.398422967041474
ACHR,2025-01-02,Transportation,30.931164513029756,-1.8461569761618588,20.27168856762697,-10.0,0.25726165503130627,102.53623188405797,33.71684440355482,18.0,-27.492088663506074,20.0,19.0,3.4301860851713806,1.2730820945374057,1.398422967041474
AVGO,2025-01-02,Semiconductor,40.157140333547076,0.06038621111967158,1.9096508389341318,3.999999999999999,0.12111498836463969,116.35030601227658,39.15577054395878,15.0,-8.660438372852575,15.0,15.0,3.4301860851713806,1.2730820945374057,1.398422967041474
RGTI,2025-01-02,AI,-1.1895992415368157,31.06159698573926,-4.899997711181641,5.0,0.2259816550313063,-8.794779379641753,1.8337019682456384,25.0,-88.33403176773577,24.0,24.5,3.4301860851713806,1.2730820945374057,1.398422967041474
SMCI,2025-01-02,Semiconductor,31.75630662975257,-1.4107621772760432,10.915150340333208,-16.5,0.29791058360273487,111.47100930565497,43.041417397428766,11.0,-29.994371128665676,22.0,16.5,3.4301860851713806,1.2730820945374057,1.398422967041474
TSLA,2025-01-02,Transportation,21.286450820905394,-6.08161593237648,8.215567328200027,2.406250000000001,0.24951988735453856,61.20358257536164,16.571625931532484,23.0,22.733391879428243,2.0,12.5,3.4301860851713806,1.2730820945374057,1.398422967041474
GSAT,2025-01-02,Space / Communication,70.59253224971006,2.4154567115350485,3.301895067929056,14.0,0.2098136550313063,197.5677830940989,71.39130223768038,1.0,7.092825956612314,8.0,4.5,3.4301860851713806,1.2730820945374057,1.398422967041474
SMCI,2025-01-03,Semiconductor,53.6583760705981,10.915150340333208,9.360932374680392,49.0,0.5041189061393152,111.47100930565497,43.07474744278748,5.0,68.96919624880252,2.0,3.5,3.4034674398138676,6.713809687143206,4.801890406855341
META,2025-01-03,AI,42.567317157663865,0.8994751245372251,4.229033808729795,-0.45454545454545436,0.12134130152171059,128.03515562601532,41.024770998896216,6.0,1.509334396656481,8.0,7.0,3.4034674398138676,6.713809687143206,4.801890406855341
NFLX,2025-01-03,Entertainment,36.397604263098714,-0.6405549379055221,0.08398958567931843,9.333333333333334,0.21710759300800211,99.6423718629548,35.65913978878588,9.0,3.62375986412129,7.0,8.0,3.4034674398138676,6.713809687143206,4.801890406855341
RGTI,2025-01-03,AI,15.83700502735104,-4.899997711181641,2.5762342761572,56.0,0.3057944616948708,-8.794779379641753,3.9994895335999203,13.0,-1431.2890992509024,13.0,13.0,3.4034674398138676,6.713809687143206,4.801890406855341
SMR,2025-01-03,Energy,36.07099095987126,17.730104231061674,13.477215417414321,35.0,0.19943446169487083,73.0135384179189,23.420521256569625,10.0,103.13919740702357,1.0,5.5,3.4034674398138676,6.713809687143206,4.801890406855341
ACHR,2025-01-03,Transportation,50.506117988266816,20.27168856762697,-0.5212894737060149,49.0,-0.017877919257510158,102.53623188405797,36.563098752070594,7.0,63.28553671812489,3.0,5.0,3.4034674398138676,6.713809687143206,4.801890406855341
AAPL,2025-01-03,Software,40.64587651016835,-0.20094545044056822,0.6738984983297532,12.666666666666666,0.17210001725042634,109.09886284658795,36.53349756729874,8.0,14.539207774730546,6.0,7.0,3.4034674398138676,6.713809687143206,4.801890406855341
TSLA,2025-01-03,Transportation,24.417689382722543,8.215567328200027,0.14861742226248537,11.833333333333334,0.21615223947264858,61.20358257536164,17.744757889721516,11.0,14.710007732909446,5.0,8.0,3.4034674398138676,6.713809687143206,4.801890406855341
ASTS,2025-01-03,Space / Communication,61.96486052396066,10.76709791785215,0.7092201967616768,56.0,0.2843944616948708,129.6101871101871,44.086852357806386,4.0,61.84168852033343,4.0,4.0,3.4034674398138676,6.713809687143206,4.801890406855341
MSFT,2025-01-03,Software,50.23133212720981,1.1395718104708001,1.0629502622233766,12.92307692307692,0.17278508995549904,137.598134368597,53.88023084216356,2.0,0.15220899236190188,10.0,6.0,3.4034674398138676,6.713809687143206,4.801890406855341
AMZN,2025-01-03,Software,46.21924569839761,1.8027432561515673,1.5254909370185474,14.0,0.31572779502820414,124.34200930016463,45.958486358531545,3.0,-9.161091521069986,11.0,7.0,3.4034674398138676,6.713809687143206,4.801890406855341
NVDA,2025-01-03,Semiconductor,58.14543678927627,4.453766011744556,3.433232791007507,22.125,0.355072933917093,151.9562374339117,54.40612628406158,1.0,0.8617996429580055,9.0,5.0,3.4034674398138676,6.713809687143206,4.801890406855341
QUBT,2025-01-03,AI,11.23441007736254,-6.691544744997493,3.371429443359375,7.0,0.00383446169487079,26.699395770392755,9.50943314435335,12.0,-359.61214414463484,12.0,12.0,3.4034674398138676,6.713809687143206,4.801890406855341
MSFT,2025-01-05,Software,47.139296375595016,0.0,1.0629502622233766,3.4375,0.3822547581880723,137.598134368597,53.158761739377596,5.0,-6.155591780413627,12.0,8.5,1.7567416686549173,0.0,6.558632075510258
AVGO,2025-01-05,Semiconductor,35.53518452449831,0.0,1.9096508389341318,-10.0,0.2552475612183754,116.35030601227658,38.213243080687384,11.0,-11.509673673619647,16.0,13.5,1.7567416686549173,0.0,6.558632075510258
AMD,2025-01-05,Semiconductor,59.60502314808943,0.0,3.3341311426985194,4.0,0.24717373726455144,174.56789570700374,58.195791548803356,2.0,7.903232535143689,4.0,3.0,1.7567416686549173,0.0,6.558632075510258
GSAT,2025-01-05,Space / Communication,68.3009357210846,0.0,3.301895067929056,7.142857142857143,0.19216692629774046,197.5677830940989,70.11323226934347,1.0,-3.246230805999839,8.0,4.5,1.7567416686549173,0.0,6.558632075510258
SMCI,2025-01-05,Semiconductor,48.992923505888996,0.0,9.360932374680392,35.0,0.5077612120120262,111.47100930565497,45.45682133363034,8.0,-8.694733061937598,14.0,11.0,1.7567416686549173,0.0,6.558632075510258
NVDA,2025-01-05,Semiconductor,54.980049052609495,0.0,3.433232791007507,12.5625,0.42140972391678805,151.9562374339117,55.25557197618601,3.0,-5.443914280218398,10.0,6.5,1.7567416686549173,0.0,6.558632075510258
ASTS,2025-01-05,Space / Communication,55.018520551844155,0.0,0.7092201967616768,35.0,0.44537454534535953,129.6101871101871,45.90879705681268,7.0,-11.210127664905311,15.0,11.0,1.7567416686549173,0.0,6.558632075510258
NFLX,2025-01-05,Entertainment,28.325573247211167,0.0,0.08398958567931843,-15.0,0.33434787867869287,99.6423718629548,34.17092582327171,13.0,-22.177369031047135,18.0,15.5,1.7567416686549173,0.0,6.558632075510258
AAPL,2025-01-05,Software,38.247367305514835,0.0,0.6738984983297532,5.277777777777779,0.36546129217877305,109.09886284658795,37.26984208869084,12.0,-5.900990237111703,11.0,11.5,1.7567416686549173,0.0,6.558632075510258
TSLA,2025-01-05,Transportation,24.7394257267436,0.0,0.14861742226248537,12.625,0.389694604869169,61.20358257536164,19.63315869596943,17.0,1.3176363208580844,5.0,11.0,1.7567416686549173,0.0,6.558632075510258
RTX,2025-01-05,Energy,33.322662412920316,0.0,-1.5275776564294157,-1.923076923076923,0.3550289043197185,101.53603525751815,33.238788454291786,14.0,-3.3820439168814387,9.0,11.5,1.7567416686549173,0.0,6.558632075510258
LX,2025-01-05,Financial,32.7324691248574,0.0,6.101697079582585,35.0,0.47869454534535955,62.718712829226845,28.53138661703526,15.0,34.533744329412876,2.0,8.5,1.7567416686549173,0.0,6.558632075510258
META,2025-01-05,AI,36.508178615493065,0.0,4.229033808729795,-18.5,-0.01061977953610821,128.03515562601532,40.76925180341876,10.0,-14.23425046903597,17.0,13.5,1.7567416686549173,0.0,6.558632075510258
GOOGL,2025-01-05,AI,59.50126335667115,0.0,2.648731429629802,25.0,0.39960121201202625,153.10418885800144,52.96534772546481,6.0,10.269584468936621,3.0,4.5,1.7567416686549173,0.0,6.558632075510258
CRM,2025-01-05,Software,45.96742675840379,0.0,-0.7119240494562618,-2.5,0.34591645010726435,140.0563638251041,55.1279554472851,4.0,-6.318914769335116,13.0,8.5,1.7567416686549173,0.0,6.558632075510258
SMR,2025-01-05,Energy,36.119922098865864,0.0,13.477215417414321,35.0,0.34622787867869287,73.0135384179189,25.252599738004722,16.0,0.1356523280689359,6.0,11.0,1.7567416686549173,0.0,6.558632075510258
RGTI,2025-01-05,AI,-14.499023833654354,0.0,2.5762342761572,-35.0,0.2977078786786928,-8.794779379641753,0.9615095904301784,19.0,-191.55155162616956,19.0,19.0,1.7567416686549173,0.0,6.558632075510258
LMT,2025-01-05,Unknown,45.751026221645105,0.0,-3.2833853064913097,6.25,0.3836888310596453,130.61938983387566,43.93813342012714,9.0,-0.8560257426352136,7.0,8.0,1.7567416686549173,0.0,6.558632075510258
PLTR,2025-01-05,AI,22.218309525730714,0.0,0.9708680726642224,25.0,0.44537454534535953,41.20955403184678,18.632667480689253,18.0,39.77199720306888,1.0,9.5,1.7567416686549173,0.0,6.558632075510258
HAL,2025-01-06,Energy,44.40389913751317,-0.07225598823397435,0.32538016299487116,-20.0,0.36980597843920515,152.84189143410032,48.780458617790906,8.0,-19.00378550460572,22.0,15.0,-1.8165368618957882,3.022727302682441,4.742095213614469
SMR,2025-01-06,Energy,32.09213924323048,13.477215417414321,-8.199495124974868,23.0,0.2628793117725385,73.0135384179189,27.147762227580802,21.0,-11.151139375690555,21.0,21.0,-1.8165368618957882,3.022727302682441,4.742095213614469
TSLA,2025-01-06,Transportation,23.2053807015648,0.14861742226248537,-4.060334007311153,8.153846153846153,0.2587133754866022,61.20358257536164,20.942979354689395,22.0,-6.200810973233228,20.0,21.0,-1.8165368618957882,3.022727302682441,4.742095213614469
LMT,2025-01-06,Unknown,46.83861119669754,-3.2833853064913097,-0.4377700740175698,9.666666666666666,0.22977708955031623,130.61938983387566,44.96951531822354,12.0,2.377181595410627,12.0,12.0,-1.8165368618957882,3.022727302682441,4.742095213614469
GSAT,2025-01-06,Space / Communication,68.53015524640159,3.301895067929056,-2.283102785839374,7.75,0.2726826451058718,197.5677830940989,69.43515224720278,1.0,0.3356023206666503,14.0,7.5,-1.8165368618957882,3.022727302682441,4.742095213614469
AAPL,2025-01-06,Software,40.78431494679674,0.6738984983297532,-1.1387727698501275,12.894736842105264,0.359345151697025,109.09886284658795,37.759227591137424,16.0,6.632999393179428,9.0,12.5,-1.8165368618957882,3.022727302682441,4.742095213614469
GOOGL,2025-01-06,AI,56.809178866508674,2.648731429629802,-0.700964930284066,16.999999999999996,0.3233477415246046,153.10418885800144,53.98462684101116,5.0,-4.5244156817733305,19.0,12.0,-1.8165368618957882,3.022727302682441,4.742095213614469
AMD,2025-01-06,Semiconductor,68.52112527561903,3.3341311426985194,-1.7136249852624013,30.777777777777775,0.2177023420755688,174.56789570700374,60.221716302402896,2.0,14.958642169096104,6.0,4.0,-1.8165368618957882,3.022727302682441,4.742095213614469
MU,2025-01-06,Semiconductor,70.41617762318829,10.448424505033813,2.6697576756465136,35.0,0.3913605816138083,175.85717228795104,59.94973900109847,3.0,12.633513459702804,7.0,5.0,-1.8165368618957882,3.022727302682441,4.742095213614469
NFLX,2025-01-06,Entertainment,35.55177671981544,0.08398958567931843,-0.29485202267255484,6.666666666666667,0.34629162982485656,99.6423718629548,35.96342968417833,18.0,25.511234704899532,3.0,10.5,-1.8165368618957882,3.022727302682441,4.742095213614469
GLW,2025-01-06,Semiconductor,29.042013103924177,3.4896191395068548,-1.2618961696856885,14.0,0.29270597843920515,72.83333333333333,30.587491232087842,20.0,49.476727478262504,2.0,11.0,-1.8165368618957882,3.022727302682441,4.742095213614469
CRM,2025-01-06,Software,48.249411298150804,-0.7119240494562618,-1.6942504838282135,4.375,0.3168700693482961,140.0563638251041,53.29572335742991,6.0,4.964351282356305,10.0,8.0,-1.8165368618957882,3.022727302682441,4.742095213614469
NOW,2025-01-06,Software,32.361825932126806,0.3054685116191718,-2.12618015652835,-12.0,0.1044375339947607,108.98104026238566,37.8215015801707,15.0,-1.3750893587885282,16.0,15.5,-1.8165368618957882,3.022727302682441,4.742095213614469
GME,2025-01-06,Entertainment,-2.314840518867372,7.0450093221198316,1.675805125456119,16.0,0.3915193117725385,-23.336040868374653,-4.134397287527356,25.0,1543.3760016301815,1.0,13.0,-1.8165368618957882,3.022727302682441,4.742095213614469
PLTR,2025-01-06,AI,13.865744521334998,0.9708680726642223,-7.810854120385659,0.09090909090909127,0.2967704412491225,41.20955403184678,16.350960710278738,23.0,-37.59316159819777,24.0,23.5,-1.8165368618957882,3.022727302682441,4.742095213614469
ACHR,2025-01-06,Transportation,38.624620364940135,-0.5212894737060149,-2.7074189616277264,13.0,0.33762921076243746,102.53623188405797,36.5876127576928,17.0,-23.52486806863061,23.0,20.0,-1.8165368618957882,3.022727302682441,4.742095213614469
MSFT,2025-01-06,Software,46.396423253725864,1.0629502622233766,-1.2808252677697218,1.3000000000000003,0.29113539258061927,137.598134368597,51.85734522164837,7.0,-1.5759105014001684,17.0,12.0,-1.8165368618957882,3.022727302682441,4.742095213614469
ASTS,2025-01-06,Space / Communication,56.10801547398655,0.7092201967616768,-2.1304337874702783,38.5,0.21385931177253847,129.6101871101871,47.36582825926609,9.0,1.9802330401010204,13.0,11.0,-1.8165368618957882,3.022727302682441,4.742095213614469
AVGO,2025-01-06,Semiconductor,41.882404804986066,1.9096508389341318,-3.286664757032139,9.0,0.29690840268162944,116.35030601227658,39.03991122076405,14.0,17.861790688358226,4.0,9.0,-1.8165368618957882,3.022727302682441,4.742095213614469
NVDA,2025-01-06,Semiconductor,58.92683088670835,3.433232791007507,-6.216953584605562,24.551020408163268,0.27323481805008565,151.9562374339117,56.12707412906907,4.0,7.178570958207486,8.0,6.0,-1.8165368618957882,3.022727302682441,4.742095213614469
SMCI,2025-01-06,Semiconductor,48.057293242846214,9.360932374680392,-5.679011389565981,32.333333333333336,0.3675370895503162,111.47100930565497,45.38068086494027,11.0,-1.9097253155964777,18.0,14.5,-1.8165368618957882,3.022727302682441,4.742095213614469
AMZN,2025-01-06,Software,46.21577620397906,1.5254909370185474,-2.416414035082544,14.0,0.3053193117725385,124.34200930016463,46.62159968239074,10.0,-0.007506601127127421,15.0,12.5,-1.8165368618957882,3.022727302682441,4.742095213614469
